#Extracted table from SRA runinfo table.
Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	species
ERR2592524	2019-02-19 08:01:45	2019-02-23 22:43:07	0	0	0	0	1035	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592524/ERR2592524	ERX2608800	2435sTS.Rat.Heart.19.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500929	SAMEA4680733	simple	10116	Rattus norvegicus	SAMEA4680733	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	CF20C5F3164C96F28B5CF25CA60F6BEF	F8DC721546F070F5416F49D710E4D939	Rattus_norvegicus
ERR2592525	2019-02-19 08:01:45	2019-02-23 22:41:13	0	0	0	0	1020	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592525/ERR2592525	ERX2608801	2437sTS.Rat.Heart.19.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500930	SAMEA4680734	simple	10116	Rattus norvegicus	SAMEA4680734	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	FDC369E13EB0AA13BDE5F7496442E57F	9ED5498D795FFCAE86FA069C92C013D1	Rattus_norvegicus
ERR2592526	2019-02-19 08:01:45	2019-02-23 22:42:11	0	0	0	0	869	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592526/ERR2592526	ERX2608802	2440sTS.Rat.Heart.19.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500931	SAMEA4680735	simple	10116	Rattus norvegicus	SAMEA4680735	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	2E52531235ACACE08FBE3E5DDCF757BB	4BD1AE74086AABAAF4D97A9E09363D42	Rattus_norvegicus
ERR2592527	2019-02-19 08:01:45	2019-02-23 22:44:58	0	0	0	0	2082	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592527/ERR2592527	ERX2608803	2712sTS.Rat.Ovary.19.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500932	SAMEA4680736	simple	10116	Rattus norvegicus	SAMEA4680736	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	CA1325292E114AB917B758D0CE068B80	9F1A872A8184EF37F7DA6CC31EB13343	Rattus_norvegicus
ERR2592528	2019-02-19 08:01:45	2019-02-23 22:43:13	0	0	0	0	830	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592528/ERR2592528	ERX2608804	2713sTS.Rat.Kidney.19.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500933	SAMEA4680737	simple	10116	Rattus norvegicus	SAMEA4680737	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	61F7F85AED298A0D3638A696D650F7A2	D519F7E45DA88484BE7DDA7D34FF1926	Rattus_norvegicus
ERR2592529	2019-02-19 08:01:45	2021-10-24 06:54:55	40517040	4092221040	0	101	2458	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592529/ERR2592529.lite.2	ERX2608805	2714sTS.Rat.Testis.19.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500934	SAMEA4680738	simple	10116	Rattus norvegicus	SAMEA4680738	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	55D52E743115BF4E29481BBD4FD8D341	C03E468F029906E3D9173CA7E0070334	Rattus_norvegicus
ERR2592530	2019-02-19 08:01:45	2019-02-23 22:46:13	0	0	0	0	905	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592530/ERR2592530	ERX2608806	2715sTS.Rat.Heart.19.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500935	SAMEA4680739	simple	10116	Rattus norvegicus	SAMEA4680739	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	F3A60A1EF9BCB2B3CBB8276450AF9D10	F3DADC70285FF510FBBA5253901BFE7F	Rattus_norvegicus
ERR2592531	2019-02-19 08:01:45	2021-10-24 06:56:19	50408876	5091296476	0	101	1789	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592531/ERR2592531.lite.2	ERX2608807	2716sTS.Rat.Kidney.19.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500936	SAMEA4680740	simple	10116	Rattus norvegicus	SAMEA4680740	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	695271D5371A8522249F1863D53C8A15	F91A3C881FC440902236DA2FC1923F8C	Rattus_norvegicus
ERR2592532	2019-02-19 08:01:45	2019-02-23 22:44:18	0	0	0	0	1176	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592532/ERR2592532	ERX2608808	2857sTS.Rat.Kidney.19.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500937	SAMEA4680741	simple	10116	Rattus norvegicus	SAMEA4680741	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	853B0EF8D2E879D71280CD5FE2F3E20D	922D2673F3FC351098EE522F5F714174	Rattus_norvegicus
ERR2592533	2019-02-19 08:01:45	2019-02-23 22:47:23	0	0	0	0	1267	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592533/ERR2592533	ERX2608809	2858sTS.Rat.Kidney.19.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500938	SAMEA4680742	simple	10116	Rattus norvegicus	SAMEA4680742	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	EA4C2ED5686531D941C2C633A69ADAF3	FEE761496BB7862A5CD7F4F6CBD6181F	Rattus_norvegicus
ERR2592534	2019-02-19 08:01:45	2019-02-23 22:47:12	0	0	0	0	1045	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592534/ERR2592534	ERX2608810	4034sTS.Rat.Ovary.19.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500939	SAMEA4680743	simple	10116	Rattus norvegicus	SAMEA4680743	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	B19047CD96A787E8D766EF155F351B34	8832856F760F041B560119D4FA6F5055	Rattus_norvegicus
ERR2592535	2019-02-19 08:01:45	2019-02-23 22:48:25	0	0	0	0	1238	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592535/ERR2592535	ERX2608811	4035sTS.Rat.Liver.19.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500940	SAMEA4680744	simple	10116	Rattus norvegicus	SAMEA4680744	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	DE0F51D92400AD098C194088A8481F39	2866CF10565957A5E7539C72629E9971	Rattus_norvegicus
ERR2592536	2019-02-19 08:01:45	2019-02-23 22:52:16	0	0	0	0	1781	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR002/592/ERR2592536.sralite.1	ERX2608812	4036sTS.Rat.Liver.19.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500941	SAMEA4680745	simple	10116	Rattus norvegicus	SAMEA4680745	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	F7A6481B5B68744656298307593AE756	A2B8A1DCFE56DA09CEBCDAF98FEEACFC	Rattus_norvegicus
ERR2592537	2019-02-19 08:01:45	2021-10-24 07:03:00	53813824	5435196224	0	101	1868	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592537/ERR2592537.lite.2	ERX2608813	4037sTS.Rat.Liver.19.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500942	SAMEA4680746	simple	10116	Rattus norvegicus	SAMEA4680746	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	F71DD0616502255427F6516BDE083BA3	DD2A97428054F0B36945344065BA5ACA	Rattus_norvegicus
ERR2592538	2019-02-19 08:01:45	2019-02-23 22:56:21	0	0	0	0	1263	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592538/ERR2592538	ERX2608814	4038sTS.Rat.Liver.19.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500943	SAMEA4680747	simple	10116	Rattus norvegicus	SAMEA4680747	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	EC20A5164304D4ED1820B114F7E1B22C	0E71AF9AF3C6D86104F5838A4DD5B51C	Rattus_norvegicus
ERR2592419	2019-02-19 08:01:44	2019-02-23 21:41:51	0	0	0	0	1314	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592419/ERR2592419	ERX2608695	3566sTS.Rat.Testis.15.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500824	SAMEA4680628	simple	10116	Rattus norvegicus	SAMEA4680628	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	1885E2EEDE249E13BC15789F50514442	260553C02F349B55223D5F32EAC85BA0	Rattus_norvegicus
ERR2592420	2019-02-19 08:01:44	2019-02-23 21:42:21	0	0	0	0	1225	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592420/ERR2592420	ERX2608696	3569sTS.Rat.WholeBrain.15.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500825	SAMEA4680629	simple	10116	Rattus norvegicus	SAMEA4680629	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	9F6D4C00FDF5483DBFA1208CA2ABB5EC	5DAED6207AFC584E2F63BD38F1A9CBA2	Rattus_norvegicus
ERR2592421	2019-02-19 08:01:44	2019-02-23 21:43:13	0	0	0	0	949	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592421/ERR2592421	ERX2608697	3570sTS.Rat.Heart.15.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500826	SAMEA4680630	simple	10116	Rattus norvegicus	SAMEA4680630	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	CD28F8E44F06B89C48D71840E372A5B5	A9512EFDAA8B889DE5121CC6987E2BEC	Rattus_norvegicus
ERR2592422	2019-02-19 08:01:44	2019-02-23 21:43:59	0	0	0	0	1489	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592422/ERR2592422	ERX2608698	3591sTS.Rat.Ovary.15.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500827	SAMEA4680631	simple	10116	Rattus norvegicus	SAMEA4680631	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	1D4FB7E1C25ED7A3BD61B62F197EDFB4	167C55A2C71040BDDF403C284BBCB7E3	Rattus_norvegicus
ERR2592423	2019-02-19 08:01:44	2021-10-24 06:36:08	30358550	3066213550	0	101	1102	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592423/ERR2592423.lite.2	ERX2608699	4008sTS.Rat.Kidney.15.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500828	SAMEA4680632	simple	10116	Rattus norvegicus	SAMEA4680632	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	95CDC543F21A132245579344EEC18C75	CB743CD56948AF820C706FAAA12383FB	Rattus_norvegicus
ERR2592424	2019-02-19 08:01:44	2019-02-23 21:44:10	0	0	0	0	1264	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592424/ERR2592424	ERX2608700	4009sTS.Rat.Kidney.15.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500829	SAMEA4680633	simple	10116	Rattus norvegicus	SAMEA4680633	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	06F7D96721A445B04FF9F906C9816603	5CA8D2AF0882D8B039433CC37C0ECEF5	Rattus_norvegicus
ERR2592425	2019-02-19 08:01:44	2019-02-23 21:44:50	0	0	0	0	820	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592425/ERR2592425	ERX2608701	4010sTS.Rat.Brain.15.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500830	SAMEA4680634	simple	10116	Rattus norvegicus	SAMEA4680634	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	9C56ABB271C2DA2EA57E320ADBBFA28F	1644A6D61619FE1DFC27766153F4887B	Rattus_norvegicus
ERR2592426	2019-02-19 08:01:44	2019-02-23 21:44:08	0	0	0	0	873	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592426/ERR2592426	ERX2608702	4011sTS.Rat.Cerebellum.15.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500831	SAMEA4680635	simple	10116	Rattus norvegicus	SAMEA4680635	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	C7222735E2DEED48E69839CFE6DFBAA3	D4D67BBC65F2985C46505A45C49FC177	Rattus_norvegicus
ERR2592427	2019-02-19 08:01:44	2019-02-23 21:45:10	0	0	0	0	887	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592427/ERR2592427	ERX2608703	4032sTS.Rat.Brain.15.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500832	SAMEA4680636	simple	10116	Rattus norvegicus	SAMEA4680636	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	DE9B38E321AE5A83C75988E44BE7D4F9	BAB7F27900DFDF358AB4EC0DB8090B95	Rattus_norvegicus
ERR2592428	2019-02-19 08:01:44	2019-02-23 21:45:51	0	0	0	0	1112	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592428/ERR2592428	ERX2608704	4033sTS.Rat.Cerebellum.15.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500833	SAMEA4680637	simple	10116	Rattus norvegicus	SAMEA4680637	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	A2431BBD0DB741338D28D2B5316E3DEC	B91AC0FAC4E53DB639960A6EE79B0E49	Rattus_norvegicus
ERR2592429	2019-02-19 08:01:44	2019-02-23 21:45:12	0	0	0	0	1511	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592429/ERR2592429	ERX2608705	4228sTS.Rat.Brain.15.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500834	SAMEA4680638	simple	10116	Rattus norvegicus	SAMEA4680638	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	065EBEB90C1C629BD3918EDBF403B2B0	3C79685D6651C1204F8D3DB9C8B6A9A0	Rattus_norvegicus
ERR2592430	2019-02-19 08:01:44	2021-10-24 06:42:00	44910799	4535990699	0	101	1481	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592430/ERR2592430.lite.2	ERX2608706	4229sTS.Rat.Cerebellum.15.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500835	SAMEA4680639	simple	10116	Rattus norvegicus	SAMEA4680639	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	0B3CDE54241D0D762B7BF0C5DC401BAD	8DF537486DE9BBAC41AB3ADAC09BCB5C	Rattus_norvegicus
ERR2592431	2019-02-19 08:01:44	2019-02-23 21:46:41	0	0	0	0	946	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592431/ERR2592431	ERX2608707	4230sTS.Rat.Kidney.15.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500836	SAMEA4680640	simple	10116	Rattus norvegicus	SAMEA4680640	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	54900EB571D0CC7AF99EBA437446AC8B	637D08568572F7D6BEFADB918608F176	Rattus_norvegicus
ERR2592432	2019-02-19 08:01:44	2021-10-24 06:35:51	33842787	3418121487	0	101	1124	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592432/ERR2592432.lite.2	ERX2608708	4231sTS.Rat.Brain.15.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500837	SAMEA4680641	simple	10116	Rattus norvegicus	SAMEA4680641	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	6A1CB0891FA4F0FE9A97B78C982EA785	C1B4A8F820D63F32243F5C381AB3D016	Rattus_norvegicus
ERR2592433	2019-02-19 08:01:44	2019-02-23 21:46:11	0	0	0	0	1219	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592433/ERR2592433	ERX2608709	4232sTS.Rat.Cerebellum.15.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500838	SAMEA4680642	simple	10116	Rattus norvegicus	SAMEA4680642	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	115E559A911D203FD3B204519CDDDE99	770FC2FB41AAB0A5D2CE383BAAAC83CE	Rattus_norvegicus
ERR2592434	2019-02-19 08:01:44	2021-10-24 06:40:00	39058099	3944867999	0	101	1409	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592434/ERR2592434.lite.2	ERX2608710	4233sTS.Rat.Kidney.15.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500839	SAMEA4680643	simple	10116	Rattus norvegicus	SAMEA4680643	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	FE93B7C43C88BB0FA0A17D3B74462F98	A10C4D26ED6D84B8559A7CF8DA691095	Rattus_norvegicus
ERR2592435	2019-02-19 08:01:44	2019-02-23 21:48:52	0	0	0	0	2308	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592435/ERR2592435	ERX2608711	1816sTS.Rat.Testis.16.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500840	SAMEA4680644	simple	10116	Rattus norvegicus	SAMEA4680644	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	5E4DF912ACAF633AFA7801F7B1E941B5	E11DEB2E69B18BC0D5004435A5F5AE13	Rattus_norvegicus
ERR2592436	2019-02-19 08:01:44	2019-02-23 21:49:48	0	0	0	0	1999	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592436/ERR2592436	ERX2608712	2396sTS.Rat.Ovary.16.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500841	SAMEA4680645	simple	10116	Rattus norvegicus	SAMEA4680645	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	33FB1B89A5BAF3321704266D57BD1075	671BC34DC9E473FA3E8C95E812B5FD6A	Rattus_norvegicus
ERR2592437	2019-02-19 08:01:44	2019-02-23 21:49:21	0	0	0	0	2666	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592437/ERR2592437	ERX2608713	2553sTS.Rat.Liver.16.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500842	SAMEA4680646	simple	10116	Rattus norvegicus	SAMEA4680646	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	1807213339E38DE4D0DEAC275763D8DF	7E165E6C7733E64DB8A495A86E4E94E0	Rattus_norvegicus
ERR2592438	2019-02-19 08:01:44	2019-02-23 21:50:56	0	0	0	0	2316	NA	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR2592438/ERR2592438	ERX2608714	2554sTS.Rat.Liver.16.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500843	SAMEA4680647	simple	10116	Rattus norvegicus	SAMEA4680647	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	BD715F5B1F91786280A310DBD72A1266	1E58D858F84B58678C35FEF98BDAA525	Rattus_norvegicus
ERR2592439	2019-02-19 08:01:44	2021-10-24 07:04:55	49310192	4980329392	0	101	3146	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592439/ERR2592439.lite.2	ERX2608715	2555sTS.Rat.Liver.16.Male_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500844	SAMEA4680648	simple	10116	Rattus norvegicus	SAMEA4680648	NA	NA	NA	NA	male	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	4053E4BEB8BC3948BE06648C374CBDDB	93B44BBA92A526BB2E64224CD389221E	Rattus_norvegicus
ERR2592440	2019-02-19 08:01:44	2021-10-24 06:40:30	27979754	2825955154	0	101	1768	NA	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR002/2592/ERR2592440/ERR2592440.lite.2	ERX2608716	3594sTS.Rat.WholeBrain.16.Female_s	RNA-Seq	PolyA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	ERP108920	PRJEB26889	NA	523153	ERS2500845	SAMEA4680649	simple	10116	Rattus norvegicus	SAMEA4680649	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	Lausanne Genomics Technology Facility 	ERA1492587	NA	public	63B45E4C825A9922F9929CCE8EAACD6B	A4765F8F9E4F83514F12F691CFB8058A	Rattus_norvegicus
