#annot_N1N2_sup10: Number of introns with Ns+Na >= 10.
#annotated_intron: Number of annotated introns.
#sequencing_depth: Median per-base read coverage across BUSCO genes.
#average_svr_busco: Average per-intron alternative splicing rate among BUSCO major introns (%).
#no_major_intron: Number of major introns.
#no_compiled_rna_seq: Number of sub-sampled RNA-seq.
#replicate: Replicates number.
#samples: SRA Accession of the RNA-seq samples studied.
#species: Scientific name.
annot_N1N2_sup10	annotated_intron	sequencing_depth	average_svr_busco	no_major_intron	no_compiled_rna_seq	replicate	echantillon	selection	samples	species
10242	11122	523.718267876868	0.0319058923645048	7625	15	4	all introns	0	ERR2598282,ERR2598260,ERR2598060,ERR2598198,ERR2598113,ERR2598196,ERR2598179,ERR2598237,ERR2598188,ERR2598352,ERR2598353,ERR2598266,ERR2598120,ERR2598191,ERR2598234	Homo_sapiens
10299	11122	525.657906296473	0.0317179729344534	7668	15	5	all introns	0	ERR2598125,ERR2598348,ERR2598066,ERR2598147,ERR2598103,ERR2598150,ERR2598166,ERR2598188,ERR2598178,ERR2598155,ERR2598248,ERR2598113,ERR2598297,ERR2598271,ERR2598051	Homo_sapiens
10261	11122	468.32639022215	0.0316205922966182	7659	15	6	all introns	0	ERR2598214,ERR2598067,ERR2598354,ERR2598347,ERR2598157,ERR2598250,ERR2598326,ERR2598240,ERR2598226,ERR2598300,ERR2598053,ERR2598251,ERR2598339,ERR2598341,ERR2598146	Homo_sapiens
10208	11122	425.682210183793	0.0287272583544651	7650	15	7	all introns	0	ERR2598129,ERR2598131,ERR2598061,ERR2598054,ERR2598115,ERR2598139,ERR2598216,ERR2598159,ERR2598199,ERR2598106,ERR2598289,ERR2598175,ERR2598200,ERR2598302,ERR2598341	Homo_sapiens
10208	11122	472.322362285172	0.0306179558010882	7639	15	8	all introns	0	ERR2598323,ERR2598335,ERR2598130,ERR2598067,ERR2598061,ERR2598137,ERR2598177,ERR2598123,ERR2598176,ERR2598269,ERR2598150,ERR2598197,ERR2598221,ERR2598340,ERR2598310	Homo_sapiens
10235	11122	459.046920823822	0.0330557649812943	7635	15	9	all introns	0	ERR2598337,ERR2598292,ERR2598126,ERR2598094,ERR2598278,ERR2598308,ERR2598243,ERR2598353,ERR2598068,ERR2598317,ERR2598109,ERR2598295,ERR2598260,ERR2598116,ERR2598069	Homo_sapiens
10417	11122	507.855075004333	0.0328378051201193	7657	15	10	all introns	0	ERR2598200,ERR2598363,ERR2598278,ERR2598166,ERR2598213,ERR2598325,ERR2598100,ERR2598112,ERR2598092,ERR2598074,ERR2598324,ERR2598204,ERR2598217,ERR2598291,ERR2598160	Homo_sapiens
10336	11122	556.135814641787	0.0323236426018451	7672	15	11	all introns	0	ERR2598107,ERR2598171,ERR2598087,ERR2598274,ERR2598150,ERR2598151,ERR2598167,ERR2598072,ERR2598284,ERR2598272,ERR2598092,ERR2598221,ERR2598239,ERR2598058,ERR2598145	Homo_sapiens
10340	11122	530.346633904997	0.0324182972777642	7649	15	12	all introns	0	ERR2598326,ERR2598276,ERR2598112,ERR2598212,ERR2598359,ERR2598223,ERR2598274,ERR2598192,ERR2598121,ERR2598196,ERR2598201,ERR2598060,ERR2598215,ERR2598312,ERR2598297	Homo_sapiens
10191	11122	478.459855949749	0.0342924072998909	7623	15	13	all introns	0	ERR2598178,ERR2598188,ERR2598064,ERR2598262,ERR2598083,ERR2598255,ERR2598247,ERR2598289,ERR2598277,ERR2598254,ERR2598286,ERR2598327,ERR2598351,ERR2598235,ERR2598275	Homo_sapiens
10386	11122	555.017039993918	0.0306248227836935	7680	15	14	all introns	0	ERR2598058,ERR2598363,ERR2598086,ERR2598078,ERR2598305,ERR2598299,ERR2598103,ERR2598136,ERR2598091,ERR2598199,ERR2598194,ERR2598059,ERR2598159,ERR2598210,ERR2598138	Homo_sapiens
10233	11122	525.587096686394	0.0337939967515116	7616	15	15	all introns	0	ERR2598162,ERR2598178,ERR2598231,ERR2598327,ERR2598345,ERR2598248,ERR2598189,ERR2598234,ERR2598338,ERR2598229,ERR2598273,ERR2598272,ERR2598303,ERR2598209,ERR2598083	Homo_sapiens
10359	11122	484.867050418453	0.0333693174265288	7645	15	16	all introns	0	ERR2598246,ERR2598251,ERR2598080,ERR2598149,ERR2598189,ERR2598203,ERR2598091,ERR2598102,ERR2598222,ERR2598078,ERR2598322,ERR2598268,ERR2598286,ERR2598109,ERR2598348	Homo_sapiens
10244	11122	564.940675494966	0.0328848208676327	7633	15	17	all introns	0	ERR2598152,ERR2598093,ERR2598222,ERR2598134,ERR2598078,ERR2598110,ERR2598109,ERR2598226,ERR2598260,ERR2598154,ERR2598318,ERR2598357,ERR2598193,ERR2598353,ERR2598068	Homo_sapiens
10293	11122	494.993151608512	0.0310879377064725	7649	15	18	all introns	0	ERR2598302,ERR2598229,ERR2598343,ERR2598098,ERR2598096,ERR2598148,ERR2598223,ERR2598071,ERR2598160,ERR2598068,ERR2598328,ERR2598357,ERR2598341,ERR2598074,ERR2598070	Homo_sapiens
10333	11122	573.795087204627	0.0301797904774223	7679	15	19	all introns	0	ERR2598299,ERR2598246,ERR2598066,ERR2598216,ERR2598086,ERR2598284,ERR2598244,ERR2598154,ERR2598116,ERR2598190,ERR2598076,ERR2598322,ERR2598113,ERR2598205,ERR2598261	Homo_sapiens
10338	11122	504.503390081858	0.0295864650849955	7656	15	20	all introns	0	ERR2598343,ERR2598103,ERR2598305,ERR2598334,ERR2598341,ERR2598183,ERR2598284,ERR2598092,ERR2598154,ERR2598221,ERR2598342,ERR2598171,ERR2598121,ERR2598088,ERR2598068	Homo_sapiens
10196	11122	433.335192858597	0.0330293035582059	7640	15	21	all introns	0	ERR2598156,ERR2598308,ERR2598225,ERR2598235,ERR2598320,ERR2598316,ERR2598296,ERR2598181,ERR2598270,ERR2598136,ERR2598223,ERR2598065,ERR2598359,ERR2598111,ERR2598199	Homo_sapiens
10305	11122	493.292173542983	0.0326015271314962	7624	15	22	all introns	0	ERR2598092,ERR2598147,ERR2598252,ERR2598286,ERR2598117,ERR2598303,ERR2598205,ERR2598134,ERR2598181,ERR2598229,ERR2598109,ERR2598087,ERR2598240,ERR2598195,ERR2598328	Homo_sapiens
10257	11122	515.616850808323	0.0298807713479324	7648	15	23	all introns	0	ERR2598147,ERR2598061,ERR2598246,ERR2598125,ERR2598321,ERR2598058,ERR2598255,ERR2598257,ERR2598182,ERR2598073,ERR2598057,ERR2598136,ERR2598258,ERR2598123,ERR2598284	Homo_sapiens
10210	11122	449.014527057805	0.0288611216624459	7652	15	24	all introns	0	ERR2598220,ERR2598189,ERR2598321,ERR2598158,ERR2598154,ERR2598142,ERR2598192,ERR2598248,ERR2598329,ERR2598262,ERR2598112,ERR2598228,ERR2598085,ERR2598221,ERR2598280	Homo_sapiens
10228	11122	447.197066636428	0.0295039751490324	7670	15	25	all introns	0	ERR2598148,ERR2598124,ERR2598199,ERR2598051,ERR2598329,ERR2598099,ERR2598327,ERR2598053,ERR2598115,ERR2598089,ERR2598176,ERR2598068,ERR2598111,ERR2598339,ERR2598086	Homo_sapiens
10178	11122	459.657839687973	0.0317817713433017	7648	15	26	all introns	0	ERR2598335,ERR2598218,ERR2598358,ERR2598122,ERR2598266,ERR2598273,ERR2598172,ERR2598148,ERR2598333,ERR2598241,ERR2598319,ERR2598136,ERR2598138,ERR2598135,ERR2598081	Homo_sapiens
10393	11122	505.411101583004	0.0329780627109397	7666	15	27	all introns	0	ERR2598130,ERR2598293,ERR2598109,ERR2598361,ERR2598092,ERR2598203,ERR2598229,ERR2598343,ERR2598263,ERR2598167,ERR2598252,ERR2598265,ERR2598149,ERR2598183,ERR2598162	Homo_sapiens
10429	11122	463.270055524174	0.0338678648308582	7686	15	28	all introns	0	ERR2598144,ERR2598228,ERR2598325,ERR2598062,ERR2598099,ERR2598286,ERR2598292,ERR2598124,ERR2598265,ERR2598274,ERR2598333,ERR2598162,ERR2598304,ERR2598085,ERR2598361	Homo_sapiens
10191	11122	406.779314674364	0.0307834945570749	7645	15	29	all introns	0	ERR2598129,ERR2598059,ERR2598289,ERR2598078,ERR2598191,ERR2598359,ERR2598147,ERR2598074,ERR2598096,ERR2598226,ERR2598242,ERR2598167,ERR2598292,ERR2598300,ERR2598184	Homo_sapiens
10207	11122	459.069690225699	0.0311122304581716	7627	15	30	all introns	0	ERR2598076,ERR2598167,ERR2598191,ERR2598274,ERR2598052,ERR2598235,ERR2598207,ERR2598314,ERR2598204,ERR2598214,ERR2598053,ERR2598241,ERR2598248,ERR2598351,ERR2598136	Homo_sapiens
10295	11122	468.777728577491	0.0323666181769883	7673	16	1	all introns	0	ERR2598081,ERR2598292,ERR2598146,ERR2598268,ERR2598102,ERR2598166,ERR2598114,ERR2598160,ERR2598312,ERR2598061,ERR2598345,ERR2598284,ERR2598084,ERR2598109,ERR2598320,ERR2598152	Homo_sapiens
10158	11122	467.305398468792	0.0306144393324562	7644	16	2	all introns	0	ERR2598122,ERR2598129,ERR2598094,ERR2598105,ERR2598281,ERR2598059,ERR2598304,ERR2598257,ERR2598343,ERR2598261,ERR2598302,ERR2598217,ERR2598254,ERR2598248,ERR2598141,ERR2598083	Homo_sapiens
10345	11122	610.852138063279	0.033988531829128	7625	16	3	all introns	0	ERR2598106,ERR2598156,ERR2598080,ERR2598163,ERR2598053,ERR2598125,ERR2598335,ERR2598274,ERR2598336,ERR2598069,ERR2598314,ERR2598066,ERR2598051,ERR2598350,ERR2598206,ERR2598198	Homo_sapiens
10341	11122	519.458272119648	0.033143420044306	7670	16	4	all introns	0	ERR2598123,ERR2598273,ERR2598228,ERR2598219,ERR2598160,ERR2598197,ERR2598081,ERR2598187,ERR2598145,ERR2598051,ERR2598194,ERR2598163,ERR2598201,ERR2598221,ERR2598195,ERR2598073	Homo_sapiens
10365	11122	492.365862870783	0.0327086587494707	7659	16	5	all introns	0	ERR2598336,ERR2598062,ERR2598164,ERR2598073,ERR2598083,ERR2598251,ERR2598198,ERR2598258,ERR2598332,ERR2598311,ERR2598173,ERR2598121,ERR2598255,ERR2598160,ERR2598061,ERR2598240	Homo_sapiens
10238	11122	402.925489400054	0.0299406103402518	7670	16	6	all introns	0	ERR2598119,ERR2598106,ERR2598183,ERR2598144,ERR2598344,ERR2598146,ERR2598105,ERR2598147,ERR2598070,ERR2598221,ERR2598352,ERR2598323,ERR2598338,ERR2598251,ERR2598337,ERR2598073	Homo_sapiens
10316	11122	453.259507359132	0.0327632189815434	7646	16	7	all introns	0	ERR2598314,ERR2598075,ERR2598266,ERR2598241,ERR2598068,ERR2598138,ERR2598243,ERR2598225,ERR2598051,ERR2598174,ERR2598090,ERR2598236,ERR2598168,ERR2598137,ERR2598311,ERR2598253	Homo_sapiens
10277	11122	503.799515824881	0.0295604929523567	7647	16	8	all introns	0	ERR2598057,ERR2598186,ERR2598206,ERR2598198,ERR2598174,ERR2598129,ERR2598255,ERR2598114,ERR2598343,ERR2598075,ERR2598100,ERR2598348,ERR2598111,ERR2598296,ERR2598076,ERR2598176	Homo_sapiens
10383	11122	523.834647117345	0.0311734843397011	7659	16	9	all introns	0	ERR2598341,ERR2598224,ERR2598092,ERR2598315,ERR2598175,ERR2598177,ERR2598166,ERR2598075,ERR2598209,ERR2598342,ERR2598318,ERR2598310,ERR2598278,ERR2598186,ERR2598245,ERR2598119	Homo_sapiens
10245	11122	430.057807456917	0.0326209392781626	7646	16	10	all introns	0	ERR2598332,ERR2598257,ERR2598156,ERR2598271,ERR2598073,ERR2598300,ERR2598315,ERR2598256,ERR2598312,ERR2598089,ERR2598202,ERR2598205,ERR2598232,ERR2598176,ERR2598236,ERR2598358	Homo_sapiens
10279	11122	527.3642226342	0.0322386216617219	7650	16	11	all introns	0	ERR2598308,ERR2598052,ERR2598182,ERR2598125,ERR2598109,ERR2598306,ERR2598350,ERR2598234,ERR2598242,ERR2598285,ERR2598190,ERR2598056,ERR2598149,ERR2598348,ERR2598288,ERR2598119	Homo_sapiens
10359	11122	499.293607451485	0.031722491470395	7672	16	12	all introns	0	ERR2598336,ERR2598156,ERR2598271,ERR2598143,ERR2598129,ERR2598144,ERR2598089,ERR2598116,ERR2598098,ERR2598315,ERR2598295,ERR2598145,ERR2598123,ERR2598086,ERR2598068,ERR2598279	Homo_sapiens
10286	11122	503.410393234498	0.033710225223547	7649	16	13	all introns	0	ERR2598304,ERR2598303,ERR2598183,ERR2598109,ERR2598312,ERR2598245,ERR2598138,ERR2598103,ERR2598059,ERR2598267,ERR2598100,ERR2598352,ERR2598161,ERR2598300,ERR2598297,ERR2598273	Homo_sapiens
10262	11122	506.020601630566	0.0337907724153182	7644	16	14	all introns	0	ERR2598297,ERR2598122,ERR2598195,ERR2598171,ERR2598190,ERR2598313,ERR2598127,ERR2598353,ERR2598136,ERR2598106,ERR2598208,ERR2598307,ERR2598270,ERR2598229,ERR2598292,ERR2598273	Homo_sapiens
10336	11122	502.509344816777	0.0317766314036935	7649	16	15	all introns	0	ERR2598361,ERR2598140,ERR2598319,ERR2598105,ERR2598259,ERR2598275,ERR2598131,ERR2598059,ERR2598052,ERR2598254,ERR2598338,ERR2598253,ERR2598160,ERR2598215,ERR2598149,ERR2598241	Homo_sapiens
10243	11122	503.435065685253	0.0324824244448651	7651	16	16	all introns	0	ERR2598350,ERR2598202,ERR2598164,ERR2598204,ERR2598186,ERR2598076,ERR2598273,ERR2598056,ERR2598314,ERR2598320,ERR2598094,ERR2598082,ERR2598201,ERR2598144,ERR2598075,ERR2598067	Homo_sapiens
10322	11122	538.434467818585	0.0318894783453893	7666	16	17	all introns	0	ERR2598138,ERR2598206,ERR2598323,ERR2598086,ERR2598126,ERR2598257,ERR2598330,ERR2598160,ERR2598096,ERR2598166,ERR2598204,ERR2598308,ERR2598269,ERR2598239,ERR2598063,ERR2598331	Homo_sapiens
10283	11122	497.329055860419	0.0322896989374867	7646	16	18	all introns	0	ERR2598270,ERR2598281,ERR2598282,ERR2598316,ERR2598253,ERR2598069,ERR2598163,ERR2598081,ERR2598146,ERR2598091,ERR2598240,ERR2598278,ERR2598254,ERR2598149,ERR2598229,ERR2598129	Homo_sapiens
10373	11122	599.257076293823	0.0294455318571142	7665	16	19	all introns	0	ERR2598299,ERR2598189,ERR2598087,ERR2598265,ERR2598193,ERR2598140,ERR2598305,ERR2598257,ERR2598097,ERR2598213,ERR2598058,ERR2598240,ERR2598184,ERR2598092,ERR2598116,ERR2598347	Homo_sapiens
10250	11122	503.38870976402	0.029371817796263	7664	16	20	all introns	0	ERR2598343,ERR2598211,ERR2598297,ERR2598202,ERR2598220,ERR2598169,ERR2598193,ERR2598281,ERR2598208,ERR2598178,ERR2598104,ERR2598342,ERR2598054,ERR2598226,ERR2598061,ERR2598199	Homo_sapiens
10187	11122	446.754931935217	0.0303429079401492	7640	16	21	all introns	0	ERR2598104,ERR2598081,ERR2598355,ERR2598289,ERR2598187,ERR2598278,ERR2598239,ERR2598083,ERR2598251,ERR2598336,ERR2598260,ERR2598090,ERR2598147,ERR2598100,ERR2598055,ERR2598058	Homo_sapiens
10365	11122	742.91547549569	0.033435381082931	7645	16	22	all introns	0	ERR2598109,ERR2598354,ERR2598342,ERR2598246,ERR2598254,ERR2598264,ERR2598181,ERR2598272,ERR2598242,ERR2598103,ERR2598346,ERR2598356,ERR2598206,ERR2598096,ERR2598205,ERR2598178	Homo_sapiens
10143	11122	529.433067968428	0.0295745845614629	7634	16	23	all introns	0	ERR2598067,ERR2598252,ERR2598253,ERR2598153,ERR2598073,ERR2598259,ERR2598262,ERR2598231,ERR2598201,ERR2598288,ERR2598129,ERR2598310,ERR2598061,ERR2598337,ERR2598159,ERR2598137	Homo_sapiens
10340	11122	444.603389257578	0.0321366406764999	7669	16	24	all introns	0	ERR2598348,ERR2598358,ERR2598243,ERR2598126,ERR2598325,ERR2598291,ERR2598198,ERR2598167,ERR2598071,ERR2598051,ERR2598346,ERR2598096,ERR2598145,ERR2598210,ERR2598105,ERR2598075	Homo_sapiens
10313	11122	596.806085426267	0.0316001047624828	7658	16	25	all introns	0	ERR2598082,ERR2598350,ERR2598111,ERR2598353,ERR2598182,ERR2598130,ERR2598052,ERR2598243,ERR2598197,ERR2598347,ERR2598318,ERR2598267,ERR2598102,ERR2598220,ERR2598176,ERR2598194	Homo_sapiens
10282	11122	476.459112400602	0.0320596210406466	7666	16	26	all introns	0	ERR2598145,ERR2598176,ERR2598274,ERR2598181,ERR2598193,ERR2598269,ERR2598212,ERR2598154,ERR2598170,ERR2598345,ERR2598301,ERR2598307,ERR2598358,ERR2598258,ERR2598231,ERR2598236	Homo_sapiens
10338	11122	602.029503988954	0.0302228441420157	7673	16	27	all introns	0	ERR2598148,ERR2598159,ERR2598337,ERR2598253,ERR2598179,ERR2598068,ERR2598248,ERR2598067,ERR2598326,ERR2598066,ERR2598134,ERR2598080,ERR2598064,ERR2598297,ERR2598173,ERR2598185	Homo_sapiens
10205	11122	440.439319731231	0.0318163960843624	7643	16	28	all introns	0	ERR2598096,ERR2598059,ERR2598065,ERR2598324,ERR2598336,ERR2598220,ERR2598179,ERR2598080,ERR2598196,ERR2598236,ERR2598163,ERR2598176,ERR2598269,ERR2598241,ERR2598242,ERR2598149	Homo_sapiens
10304	11122	490.134404861764	0.0325541827817766	7639	16	29	all introns	0	ERR2598243,ERR2598107,ERR2598141,ERR2598172,ERR2598203,ERR2598178,ERR2598302,ERR2598247,ERR2598335,ERR2598104,ERR2598208,ERR2598363,ERR2598169,ERR2598316,ERR2598195,ERR2598348	Homo_sapiens
10432	11122	599.086004752511	0.0346994070093047	7670	16	30	all introns	0	ERR2598056,ERR2598341,ERR2598093,ERR2598267,ERR2598064,ERR2598305,ERR2598134,ERR2598268,ERR2598143,ERR2598136,ERR2598298,ERR2598202,ERR2598335,ERR2598265,ERR2598309,ERR2598360	Homo_sapiens
10266	11122	461.138686175517	0.0312267564591406	7654	17	1	all introns	0	ERR2598142,ERR2598143,ERR2598352,ERR2598095,ERR2598088,ERR2598308,ERR2598327,ERR2598059,ERR2598280,ERR2598267,ERR2598052,ERR2598172,ERR2598132,ERR2598194,ERR2598063,ERR2598105,ERR2598359	Homo_sapiens
10356	11122	671.882649091699	0.032475228276665	7671	17	2	all introns	0	ERR2598353,ERR2598335,ERR2598122,ERR2598331,ERR2598255,ERR2598329,ERR2598291,ERR2598066,ERR2598202,ERR2598288,ERR2598208,ERR2598099,ERR2598083,ERR2598267,ERR2598197,ERR2598110,ERR2598176	Homo_sapiens
10449	11122	589.593857586379	0.0341604423118369	7681	17	3	all introns	0	ERR2598166,ERR2598052,ERR2598294,ERR2598060,ERR2598317,ERR2598290,ERR2598276,ERR2598331,ERR2598323,ERR2598360,ERR2598085,ERR2598108,ERR2598056,ERR2598113,ERR2598198,ERR2598280,ERR2598307	Homo_sapiens
10230	11122	494.406818943036	0.0311860365477801	7627	17	4	all introns	0	ERR2598282,ERR2598343,ERR2598274,ERR2598172,ERR2598264,ERR2598134,ERR2598211,ERR2598185,ERR2598212,ERR2598059,ERR2598290,ERR2598095,ERR2598060,ERR2598295,ERR2598322,ERR2598263,ERR2598302	Homo_sapiens
10406	11122	564.691855785519	0.0311200062338527	7682	17	5	all introns	0	ERR2598121,ERR2598158,ERR2598231,ERR2598086,ERR2598196,ERR2598263,ERR2598220,ERR2598108,ERR2598257,ERR2598286,ERR2598193,ERR2598097,ERR2598200,ERR2598282,ERR2598054,ERR2598335,ERR2598306	Homo_sapiens
10299	11122	581.991539688619	0.0323854212282708	7633	17	6	all introns	0	ERR2598299,ERR2598325,ERR2598073,ERR2598245,ERR2598165,ERR2598321,ERR2598192,ERR2598327,ERR2598169,ERR2598308,ERR2598130,ERR2598135,ERR2598087,ERR2598065,ERR2598138,ERR2598272,ERR2598117	Homo_sapiens
10276	11122	630.03000791002	0.0313184335133681	7627	17	7	all introns	0	ERR2598324,ERR2598249,ERR2598179,ERR2598198,ERR2598078,ERR2598237,ERR2598189,ERR2598223,ERR2598263,ERR2598294,ERR2598088,ERR2598135,ERR2598271,ERR2598234,ERR2598257,ERR2598246,ERR2598073	Homo_sapiens
10260	11122	525.071204938699	0.0319883060765544	7649	17	8	all introns	0	ERR2598287,ERR2598099,ERR2598256,ERR2598336,ERR2598223,ERR2598305,ERR2598191,ERR2598100,ERR2598194,ERR2598258,ERR2598341,ERR2598263,ERR2598201,ERR2598190,ERR2598224,ERR2598322,ERR2598275	Homo_sapiens
10438	11122	604.304881772276	0.0322738280392829	7684	17	9	all introns	0	ERR2598177,ERR2598262,ERR2598084,ERR2598233,ERR2598086,ERR2598268,ERR2598137,ERR2598216,ERR2598152,ERR2598239,ERR2598093,ERR2598071,ERR2598320,ERR2598267,ERR2598143,ERR2598140,ERR2598311	Homo_sapiens
10372	11122	515.132524292717	0.0337225856539096	7663	17	10	all introns	0	ERR2598285,ERR2598230,ERR2598242,ERR2598084,ERR2598346,ERR2598110,ERR2598164,ERR2598358,ERR2598191,ERR2598187,ERR2598360,ERR2598351,ERR2598229,ERR2598234,ERR2598109,ERR2598113,ERR2598262	Homo_sapiens
10314	11122	541.189292076295	0.0323712477505529	7669	17	11	all introns	0	ERR2598293,ERR2598059,ERR2598139,ERR2598176,ERR2598354,ERR2598072,ERR2598287,ERR2598329,ERR2598219,ERR2598319,ERR2598229,ERR2598334,ERR2598342,ERR2598171,ERR2598274,ERR2598079,ERR2598304	Homo_sapiens
10292	11122	573.404673244119	0.0312725481687646	7655	17	12	all introns	0	ERR2598291,ERR2598221,ERR2598336,ERR2598335,ERR2598199,ERR2598259,ERR2598098,ERR2598332,ERR2598197,ERR2598210,ERR2598117,ERR2598267,ERR2598166,ERR2598266,ERR2598337,ERR2598229,ERR2598165	Homo_sapiens
10460	11122	527.555963390897	0.034260694027008	7686	17	13	all introns	0	ERR2598302,ERR2598157,ERR2598073,ERR2598339,ERR2598362,ERR2598194,ERR2598190,ERR2598344,ERR2598052,ERR2598163,ERR2598167,ERR2598118,ERR2598330,ERR2598169,ERR2598289,ERR2598260,ERR2598286	Homo_sapiens
10261	11122	555.242569511026	0.0312509082542311	7642	17	14	all introns	0	ERR2598072,ERR2598301,ERR2598061,ERR2598140,ERR2598331,ERR2598092,ERR2598052,ERR2598335,ERR2598055,ERR2598247,ERR2598304,ERR2598137,ERR2598321,ERR2598237,ERR2598081,ERR2598083,ERR2598147	Homo_sapiens
10288	11122	579.550387128676	0.0342425646285552	7619	17	15	all introns	0	ERR2598051,ERR2598089,ERR2598228,ERR2598350,ERR2598164,ERR2598230,ERR2598156,ERR2598224,ERR2598212,ERR2598177,ERR2598204,ERR2598110,ERR2598314,ERR2598273,ERR2598312,ERR2598305,ERR2598107	Homo_sapiens
10271	11122	486.543503501018	0.0298315396983071	7667	17	16	all introns	0	ERR2598122,ERR2598351,ERR2598079,ERR2598162,ERR2598125,ERR2598053,ERR2598357,ERR2598304,ERR2598187,ERR2598285,ERR2598253,ERR2598263,ERR2598142,ERR2598240,ERR2598068,ERR2598345,ERR2598230	Homo_sapiens
10293	11122	510.809234596931	0.0319140772829596	7660	17	17	all introns	0	ERR2598349,ERR2598079,ERR2598234,ERR2598179,ERR2598077,ERR2598279,ERR2598132,ERR2598139,ERR2598051,ERR2598155,ERR2598312,ERR2598154,ERR2598237,ERR2598322,ERR2598265,ERR2598175,ERR2598231	Homo_sapiens
10181	11122	450.121077568572	0.0299960497846907	7627	17	18	all introns	0	ERR2598055,ERR2598138,ERR2598061,ERR2598052,ERR2598266,ERR2598109,ERR2598324,ERR2598198,ERR2598074,ERR2598258,ERR2598244,ERR2598196,ERR2598307,ERR2598107,ERR2598289,ERR2598070,ERR2598157	Homo_sapiens
10248	11122	478.309299706132	0.0323457172914711	7649	17	19	all introns	0	ERR2598160,ERR2598065,ERR2598236,ERR2598252,ERR2598100,ERR2598254,ERR2598349,ERR2598128,ERR2598075,ERR2598270,ERR2598352,ERR2598314,ERR2598358,ERR2598345,ERR2598090,ERR2598305,ERR2598298	Homo_sapiens
10337	11122	501.786587767488	0.0341898671664217	7650	17	20	all introns	0	ERR2598090,ERR2598206,ERR2598269,ERR2598256,ERR2598259,ERR2598247,ERR2598276,ERR2598252,ERR2598352,ERR2598117,ERR2598312,ERR2598128,ERR2598189,ERR2598279,ERR2598127,ERR2598072,ERR2598103	Homo_sapiens
10405	11122	559.916428949278	0.03107271855083	7674	17	21	all introns	0	ERR2598286,ERR2598263,ERR2598213,ERR2598161,ERR2598192,ERR2598300,ERR2598215,ERR2598296,ERR2598214,ERR2598114,ERR2598222,ERR2598189,ERR2598166,ERR2598278,ERR2598107,ERR2598060,ERR2598281	Homo_sapiens
10340	11122	535.36015320861	0.0315885899363731	7662	17	22	all introns	0	ERR2598063,ERR2598099,ERR2598159,ERR2598213,ERR2598341,ERR2598273,ERR2598095,ERR2598342,ERR2598302,ERR2598204,ERR2598265,ERR2598344,ERR2598240,ERR2598064,ERR2598060,ERR2598123,ERR2598298	Homo_sapiens
10394	11122	525.248462466927	0.0344053458334081	7677	17	23	all introns	0	ERR2598155,ERR2598348,ERR2598092,ERR2598175,ERR2598214,ERR2598341,ERR2598252,ERR2598082,ERR2598360,ERR2598294,ERR2598292,ERR2598328,ERR2598316,ERR2598137,ERR2598083,ERR2598077,ERR2598057	Homo_sapiens
10285	11122	498.600310805858	0.0313999386097792	7636	17	24	all introns	0	ERR2598327,ERR2598108,ERR2598265,ERR2598281,ERR2598125,ERR2598245,ERR2598128,ERR2598077,ERR2598350,ERR2598198,ERR2598212,ERR2598325,ERR2598107,ERR2598112,ERR2598257,ERR2598357,ERR2598343	Homo_sapiens
10225	11122	522.179733721752	0.0303758583278719	7652	17	25	all introns	0	ERR2598173,ERR2598305,ERR2598329,ERR2598138,ERR2598200,ERR2598109,ERR2598060,ERR2598141,ERR2598275,ERR2598324,ERR2598191,ERR2598219,ERR2598117,ERR2598264,ERR2598263,ERR2598231,ERR2598282	Homo_sapiens
10316	11122	647.923486459024	0.0329614070715886	7651	17	26	all introns	0	ERR2598160,ERR2598264,ERR2598359,ERR2598057,ERR2598092,ERR2598065,ERR2598175,ERR2598079,ERR2598357,ERR2598248,ERR2598126,ERR2598262,ERR2598087,ERR2598273,ERR2598181,ERR2598223,ERR2598169	Homo_sapiens
10256	11122	479.955835755526	0.0297814084619694	7658	17	27	all introns	0	ERR2598154,ERR2598134,ERR2598260,ERR2598175,ERR2598165,ERR2598219,ERR2598155,ERR2598235,ERR2598100,ERR2598291,ERR2598221,ERR2598190,ERR2598271,ERR2598252,ERR2598171,ERR2598203,ERR2598304	Homo_sapiens
